date,VTSMX,VBLTX,IEMG,VIX,VTI,MUB,VBR,SPTR,BND,VEA,VTV
20130305,37.5442213933,13.0170407134,50.1884242546,13.48,77.036141094,106.4226774797,78.2972644596,2714.352,79.8940834675,34.531112751,61.7023351585
20130306,37.6024294884,12.932999561,50.4123058988,13.53,77.152319766,106.0987409502,78.4738969649,2718.071,79.7602094796,34.7389039109,62.076637705
20130307,37.6994429804,12.8582963145,50.5485816823,13.06,77.33626933,105.6795289708,78.7977232247,2723.272,79.6454603472,34.7389039109,62.1630152157
20130308,37.8934699644,12.7555793504,50.9282070791,12.59,77.713850014,105.1174038167,79.3864982426,2735.669,79.42552451,34.7766841218,62.4989277574
20130311,38.0001848055,12.7555793504,50.6945914503,11.56,77.936525802,104.8315774672,79.5140661631,2744.812,79.3872747992,34.7955742272,62.431745249
20130312,37.9128726628,12.830282597,50.17869027,12.27,77.800984018,104.9173253721,79.288369073,2738.354,79.5402736424,34.8994698072,62.6716827788
20130313,37.9904834563,12.8209446912,49.7795969042,11.83,77.946207358,104.6886642924,79.6220082498,2742.873,79.4446493654,34.6727885418,62.6620852776
20130314,38.2233158371,12.7929309737,50.0034785484,11.3,78.381877378,104.4504756678,80.39722869,2758.299,79.4733366485,34.8616895963,62.8444378002
20130315,38.1554063927,12.830282597,49.575183229,11.3,78.294743374,104.6029163876,80.4757320257,2753.822,79.5689609255,35.1261510725,62.9692053157
20130318,37.9516780595,12.8956479377,49.0203461106,13.36,77.86875491,104.6219714775,80.1322799319,2738.678,79.7219597688,34.6916786473,62.4605377526
20130319,37.8546645676,12.9610132785,48.6407207137,14.39,77.655760678,104.7934672873,79.9262086757,2732.09,79.7697719073,34.8333544381,62.8252427979
20130320,38.1263023451,12.8489584086,48.991144157,12.67,78.236654038,104.6886642924,80.5454037361,2750.417,79.6932724857,34.8900247544,62.9116203086
20130321,37.8119786311,12.9236616552,48.4849769612,13.99,77.607352898,104.6029163876,79.976108901,2727.689,79.7123973411,34.5783380146,62.633292774
20130322,38.055549738,12.932999561,48.6407207137,13.57,78.0856217644,104.8982702821,80.1429711803,2747.246,79.7888967627,34.7393104979,62.6398834417
20130325,37.9386356067,12.9236616552,48.5823168065,13.74,77.8230346691,104.7172469274,80.1527866085,2738.08,79.779334335,34.8626341015,63.0550367999
20130326,38.2309209349,12.9236616552,49.2247597858,12.77,78.4065615474,104.7267744724,80.5355883079,2760.321,79.8080216181,34.5400954459,62.9005611317
20130327,38.2309209349,13.0077028076,49.3220996311,13.15,78.4649142353,104.7744121973,80.6141117335,2758.852,79.9705828891,34.2365296524,62.7750496513
20130328,38.3770635991,13.0273124098,49.4097054919,12.7,78.7372267785,104.964963097,80.6337425898,2770.05,79.9801453168,34.559068308,63.1129651754
20130401,38.1724638693,13.0648550969,48.9522082188,13.58,78.3190325157,105.1926714221,79.8975854755,2757.826,80.0528197674,34.3883125491,63.2481313851
20130402,38.2991208449,13.0273124098,48.991144157,12.78,78.552443267,105.4123002749,79.4853374915,2772.112,80.062417276,34.4926632907,63.3446786777
20130403,37.8704356968,13.1117834557,48.4655089921,14.21,77.6966038455,105.5746346444,78.3860095341,2743.38,80.1104048193,34.6729054806,63.392952324
20130404,38.0360640494,13.2337971886,48.3389671932,13.89,78.0369945245,105.6510272889,78.9651197973,2754.67,80.3407450273,34.4642039975,62.7557401928
20130405,37.8899213853,13.4402819675,48.2221593788,13.92,77.7646819813,105.9661469473,78.8080729463,2742.857,80.5614877266,34.1890974971,62.2343848127
20130408,38.162721025,13.3745822651,48.2416273479,13.19,78.2412289319,106.1093831557,79.5245992042,2761.049,80.5230976919,34.5021497217,62.8812516732
20130409,38.269892312,13.3558109216,48.6699226673,12.84,78.4649142353,105.8802052223,79.4657066351,2770.842,80.4367201139,34.5970140322,63.3157144899
20130410,38.7570345258,13.2337971886,49.1468879095,12.36,79.4763608243,105.8324598195,80.5552191643,2804.806,80.2831599753,35.0523627225,63.6729394725
20130411,38.8934343456,13.2525685322,49.1468879095,12.24,79.7778497114,106.0425395917,80.7515277281,2815.019,80.32155001,35.4792521197,64.1653306648
20130412,38.7765202143,13.4027392804,48.5628488375,12.06,79.4958117203,106.1762267196,80.3196488877,2807.098,80.5135001832,35.3749013781,64.1170570185
20130415,37.8119786311,13.4872103263,47.3266328017,17.27,77.5604475739,106.1571285584,77.561513566,2742.627,80.5998777612,35.147227033,63.8563793285
20130416,38.3673207548,13.4027392804,48.3876371159,13.96,78.7080504346,106.2335212029,78.7491803771,2781.855,80.5806827439,35.147227033,63.2191671973
20130417,37.8119786311,13.459053311,47.6575882759,16.51,77.53127123,106.4245028141,77.4731747123,2742.013,80.6190727785,34.8626341015,63.0840009877
20130418,37.55866468,13.4778246545,47.696524214,17.56,77.0449988314,106.5390917807,77.1100038692,2723.724,80.6670603219,34.6065004632,62.8426327562
20130419,37.9191499181,13.4496676392,48.3876371159,14.97,77.7841328773,106.4722482168,77.9344998373,2747.939,80.5998777612,34.6444461874,62.7557401928
20130422,38.0847782708,13.4496676392,48.6115187601,14.39,78.1147981083,106.3767574113,78.1111775447,2760.799,80.7054503565,34.6729054806,63.2770955729
20130423,38.4939777303,13.4215106239,48.8256664199,13.48,78.9609120818,106.4245028141,79.1417975048,2789.557,80.6862553392,35.1282541709,63.615011097
20130424,38.5329491074,13.4496676392,49.0008781415,13.61,79.0776174575,106.3767574113,79.7405386244,2789.932,80.6670603219,35.555143568,64.1267117478
20130425,38.6985774601,13.4121249522,49.3610355692,13.62,79.3985572405,106.5390917807,80.0938940393,2801.278,80.6190727785,35.8017907753,64.3391157915
20130426,38.6206347059,13.496595998,49.010612126,13.61,79.252675521,106.6823279891,79.6423843425,2796.239,80.7246453738,35.7638450511,64.2618779574
20130429,38.8934343456,13.4684389828,49.4973113527,13.71,79.7583988155,106.7300733919,80.2411254622,2816.39,80.7918279345,36.0104922584,64.4260083549
20130430,39.0298341655,13.5106745057,50.1008183938,13.52,80.0015350148,106.8064660364,80.7024505872,2823.419,80.7918279345,36.3045716208,64.6480671279
20130501,38.6011490174,13.6142406517,49.594651198,14.49,79.1845973852,106.8952724855,79.2105055021,2797.279,80.9281125575,36.3520037761,64.5611745645
20130502,38.9908627884,13.6048255475,49.9937445639,13.59,80.0112604628,107.0292624412,80.1135248957,2823.821,80.9473445234,36.0294651205,64.1942948526
20130503,39.4098050922,13.3694479429,50.4123058988,12.85,80.7601199566,106.8282775077,81.2324837095,2853.884,80.5627052052,36.5227595349,65.0921846738
20130506,39.5072335349,13.3412026304,50.4220398834,12.66,81.0713342917,106.7038582632,81.7428859754,2859.344,80.5530892222,36.5512188281,65.1114941324
20130507,39.7313189533,13.3129573178,50.8113992647,12.83,81.5187048984,106.5220147519,82.5673819435,2874.462,80.4761613586,36.7124881559,65.4011360102
20130508,39.9066901502,13.322372422,51.1520887234,12.66,81.8979973693,106.5220147519,82.7833213637,2887.608,80.5530892222,36.9022167769,65.5749211369
20130509,39.7702903304,13.2941271094,50.7529953575,13.13,81.6256848261,106.4263076407,82.4103350924,2878.301,80.4280814438,36.8927303458,65.8935272024
20130510,39.9651472159,13.1811458592,50.3928379298,12.59,81.985526401,106.0243377737,82.9599990711,2890.771,80.2261458017,36.6555695696,65.6521589709
20130513,39.9651472159,13.1058250257,50.0618824556,12.55,82.004977297,106.1391863072,82.7931367919,2891.172,80.1396019551,36.7504338801,65.6714684295
20130514,40.3840895197,13.0022588797,50.2662961308,12.77,82.8510912705,106.2253227072,83.7844950392,2921.123,79.9857462278,36.731461018,65.8162893684
20130515,40.5886892495,13.068164609,50.305232069,12.81,83.2109328454,106.2157519961,84.2065584514,2936.982,80.0819060574,36.8263253285,66.5114298751
20130516,40.3840895197,13.171730755,50.1397543319,13.07,82.8705421664,106.4071662185,83.7550487546,2922.397,80.1972978529,36.8452981906,66.9458926918
20130517,40.8030318235,13.0493344006,50.2954980844,12.45,83.71665614,106.1774691516,84.7071452891,2952.56,80.0242101597,36.7504338801,67.061749443
20130520,40.783546135,13.0305041923,50.451241837,13.02,83.706930692,106.043479196,84.8641921402,2950.531,80.0049781938,37.0160539494,67.4093196963
20130521,40.8517460449,13.1058250257,50.470709806,13.37,83.8430869636,105.9860549293,84.9230847093,2955.695,80.0819060574,37.0634861047,67.544485906
20130522,40.4522894296,12.9551833588,49.9061387031,13.82,83.016423886,105.8520649736,83.5980019035,2931.576,79.8126585346,37.3006468809,67.6796521156
20130523,40.3646038311,12.9928437755,49.5167793218,14.07,82.8608167185,105.9573427959,83.4802167653,2923.426,79.8030425517,35.9915193963,66.4535014996
20130524,40.3353752983,13.0116739839,49.1955578322,13.99,82.7538367908,105.9477720848,83.2937236296,2921.878,79.8126585346,35.9156279479,66.7527981066
20130528,40.5984320937,12.7386359625,49.3999715074,14.48,83.2887364292,104.9045645728,84.0593270285,2940.451,79.3703233187,36.3520037761,67.6410331986
20130529,40.2964039212,12.8327870044,48.9619422034,14.83,82.7246604469,104.4547411503,83.3428007706,2920.185,79.4376351994,35.8776822237,67.0907136307
20130530,40.4815179624,12.7951265876,48.864602358,14.53,83.0650511259,104.4930239947,83.9415418902,2931.393,79.3703233187,35.8587093616,67.0907136307
20130531,39.935918683,12.8017171606,47.9106718737,16.3,81.9563500571,103.545523594,83.2152002041,2889.464,79.2356995573,35.5836028612,67.1776061941
20130603,40.1307755685,12.8300604458,48.5920507911,16.28,82.2870152881,103.5072407495,83.3329853424,2906.912,79.1635796851,35.2800370677,66.5114298751
20130604,39.8969473059,12.7261350666,48.0761496108,16.27,81.8882719213,103.2194541672,82.7538750791,2891.015,79.1346738016,35.7733314822,66.7431433774
20130605,39.3610908708,12.820612684,47.2779628791,17.5,80.7309436127,103.449683433,81.5760236962,2851.889,79.1057679181,35.1851727572,66.2700616436
20130606,39.721576109,12.7922693988,47.6283863223,16.63,81.4895285545,103.6895055849,82.3416270951,2876.501,79.2117561576,34.7867426532,65.5169927613
20130607,40.2087183227,12.6316574492,47.2974308481,15.14,82.5009751435,103.4113118887,83.1268613504,2913.459,79.009414973,35.0239034294,66.5886677092
20130610,40.218461167,12.565523117,46.7036577916,15.44,82.5301514874,102.7781814078,83.2839082014,2912.628,78.8070737883,35.5171978439,67.2644987574
20130611,39.7995188632,12.6316574492,45.8957370753,17.07,81.6937629619,103.1810826229,82.390704236,2883.073,78.8456149663,34.9195526878,66.4728109581
20130612,39.4682621578,12.4899410231,45.6037175393,18.59,81.0032561559,102.1930153572,81.5858391244,2859.617,78.6914502542,35.3938742402,66.9072737748
20130613,40.0820613472,12.6222096875,46.3532343484,16.41,82.2578389442,102.8645173825,83.1563076349,2902.317,79.0383208565,35.0808220156,65.9224913902
20130614,39.8579759288,12.6222096875,45.6426534774,17.15,81.7910174416,102.931667585,82.5870127999,2885.244,79.1250385071,35.2326049124,66.7817622944
20130617,40.1405184128,12.5749708787,46.0612148124,16.8,82.3648188719,102.6534738888,82.9698144993,2907.115,79.06722674,35.6974400338,66.9265832333
20130618,40.4620322739,12.565523117,46.1488206732,16.61,82.9872475421,102.1738295851,83.8335721801,2929.813,78.9997796785,35.7164128959,67.0327852552
20130619,39.9164329945,12.4427022144,44.8736686993,16.64,81.9271737132,101.6366279649,82.69498251,2889.252,78.537285542,35.7828179132,67.3803555086
20130620,38.9129200342,12.2159559325,42.9171378081,20.49,79.8945550871,99.8427582688,80.692635159,2817.435,77.8242737484,34.3219075318,65.9418008487
20130621,38.9967084949,12.017552936,43.5401128182,18.9,80.0987894945,98.1256316614,80.6533734462,2824.965,77.5063090296,34.2649889455,65.4494096565
20130624,38.5172006615,11.979761889,42.7711280401,20.11,79.0737272783,97.2239003704,79.612938058,2790.66,77.1305325437,33.310557858,64.573047973
20130625,38.9086356276,11.9136275568,43.4427729729,18.47,79.8652462983,98.6340546234,80.643558018,2817.437,77.3136031394,33.715256565,64.9615157003
20130626,39.2707129712,11.9892096507,44.1046839211,17.21,80.6079061195,100.6965251295,81.1245139994,2845.037,77.5833913856,34.023598437,65.5733523708
20130627,39.583860944,12.0931350299,44.8308391673,16.86,81.2039883444,101.5790706484,82.390704236,2862.918,77.8917208099,34.3223046255,66.0298019504
20130628,39.4272869576,12.2121768278,45.243392902,16.86,80.783799235,100.763675332,82.1551339595,2850.662,77.930261988,34.331940309,66.0298019504
20130701,39.7012914339,12.2406213391,45.263038318,16.37,81.4580561779,101.6164829041,83.2839082014,2866.411,78.0622655227,34.6691892315,66.1269188822
20130702,39.6817196856,12.2595843466,44.614739592,16.44,81.3701096202,101.6357157011,83.1268613504,2865.476,78.0815759162,34.58246808,66.0395136436
20130703,39.711077308,12.2406213391,44.310235645,16.2,81.4873716972,101.0106497989,83.0974150658,2867.854,78.0236447358,34.2066764235,65.689892689
20130705,40.1318698965,11.9182502116,43.9566181582,14.89,82.3570654352,99.4527932426,84.0985887413,2897.116,77.1546770306,34.7655460665,66.4571164505
20130708,40.3373732537,12.0035837454,43.9467954502,14.78,82.796798224,99.9143803704,84.5010212971,2913.203,77.5022641127,34.7462746995,67.0106829619
20130709,40.6407353524,12.0320282566,44.4379308486,14.35,83.3831086092,100.2124887237,85.4040406907,2934.31,77.5891608832,35.0931593054,67.6128079392
20130710,40.6603071007,11.9656577304,44.1236041936,14.21,83.4221959682,100.0682427463,85.3451481216,2934.968,77.3960569487,34.9968024705,67.6905014847
20130711,41.2083160532,12.0983987829,46.0390322474,14.01,84.6339040975,100.9818006034,86.2972446561,2975.058,77.9174375719,35.7483857834,68.4577252461
20130712,41.3453182914,12.0983987829,45.5871876809,13.84,84.7120788156,101.4433877312,86.5818920736,2984.236,77.8112304079,35.7772928339,68.4285901666
20130715,41.4236052846,12.1552878054,46.186372867,13.79,85.0345495274,100.799089032,86.9745092013,2988.347,78.0236447358,35.9314637699,68.7296526553
20130716,41.2474595499,12.2026953241,46.2944226546,14.42,84.653447777,100.8760202199,86.5426303609,2977.261,78.1395070965,35.9892778709,68.9530215985
20130717,41.384461788,12.2406213391,46.6283947255,13.78,84.9270592901,101.0875809868,86.9450629167,2985.852,78.3133006376,36.2494413254,68.9044631326
20130718,41.6095368935,12.1552878054,46.2453091148,13.77,85.405879438,101.0106497989,87.7597434566,3001.21,78.1877830802,36.1916272244,68.9724449848
20130719,41.6682521384,12.2880288578,46.0881457873,12.54,85.5329133548,100.4528986861,87.7401126002,3006.129,78.3905422114,36.2108985914,69.1375437689
20130722,41.7661108799,12.3164733691,46.4417632741,12.29,85.7185783101,99.7893671899,87.9756828768,3012.297,78.438818195,36.3939765779,69.5065881099
20130723,41.6976097608,12.2880288578,46.9328986726,12.66,85.562228874,99.8662983779,88.1032834433,3006.718,78.4195078016,36.5770545644,69.7979389054
20130724,41.511678152,12.1742508129,46.4221178582,13.18,85.2202144827,99.1835340847,87.5045423236,2995.296,78.1684726867,36.6926827664,69.8464973713
20130725,41.6780380125,12.1552878054,46.7560899291,12.97,85.5329133548,99.4624096411,87.9069748794,3003.008,78.1395070965,36.2301699584,69.0112917576
20130726,41.6780380125,12.1932138204,46.6873309734,12.72,85.5426851945,100.1644067313,87.7008508874,3005.507,78.1974382769,36.2398056419,69.0307151439
20130729,41.5214640261,12.1268432941,46.1274366192,13.39,85.249530002,99.9720787613,87.2297103342,2994.455,78.1877830802,36.0374562884,69.2832191667
20130730,41.5703933969,12.1173617904,45.9997414156,13.39,85.3374765597,99.9432295659,87.5045423236,2995.678,78.1395070965,36.1819915409,69.4774530303
20130731,41.5899651452,12.1808878655,45.7148828845,13.45,85.4254231175,99.9624623628,87.7793743129,2995.716,78.2264038671,35.9218280864,69.3220659394
20130801,42.1477599718,12.0095941299,46.4417632741,12.94,86.51009733,99.8095616268,89.0357491214,3033.588,77.8459891161,36.5481475139,69.7299570531
20130802,42.2064752167,12.1047573163,46.5203449379,11.98,86.5491846891,99.925249325,88.9179639831,3038.63,78.0975421508,36.6155972984,69.8659207577
20130805,42.1673317201,12.0381430858,46.2354864068,11.84,86.5589565288,99.6360300795,89.0063028368,3034.43,78.1265675009,36.7408611839,69.9047675304
20130806,41.8933272439,12.0571757231,45.7247055925,12.72,85.9921898232,99.4914204567,88.1130988714,3017.155,78.0781919173,36.8950321199,69.8076505986
20130807,41.7171815091,12.114273635,45.243392902,12.98,85.6501754318,99.6553113625,87.4162034699,3006.631,78.194293318,36.5577831974,69.2346607008
20130808,41.903113118,12.1333062723,46.0586776634,12.73,86.0019616629,99.7324364946,87.8775285949,3019.004,78.2329937848,36.7408611839,69.6619752008
20130809,41.7856826282,12.1523389095,46.186372867,13.41,85.7869811884,99.6938739286,87.9266057358,3008.79,78.329744952,36.8468537024,69.4871647235
20130812,41.7661108799,12.085724679,46.490876814,12.81,85.7283501498,99.8288429098,88.2014377252,3005.417,78.1846182012,36.7215898169,69.0598502235
20130813,41.8541837473,11.9429798994,46.7462672212,12.31,85.9140151051,99.1925605697,87.9756828768,3014.431,77.9137149331,36.9432105374,69.3900477917
20130814,41.6388945159,11.952496218,46.8837851327,13.04,85.4645104765,99.1636386451,87.7499280284,2999.423,77.8750144663,37.1359242074,69.3706244053
20130815,41.0321703185,11.819267757,46.3238907785,14.73,84.1941713087,98.6526846447,86.2481675151,2957.083,77.5944360814,36.6830470829,68.5451304848
20130816,40.9049539545,11.7812024824,46.0390322474,14.37,83.9205597956,98.2381370595,85.9046275285,2947.463,77.3912586303,36.8950321199,67.9235821211
20130819,40.6407353524,11.6860392959,45.1844566542,15.1,83.3537930899,97.98748038,85.0408698476,2930.266,77.1687309458,36.8468537024,67.758483337
20130820,40.8658104579,11.7336208892,45.1746339462,14.91,83.9010161161,98.4887937389,86.1500132332,2941.58,77.3912586303,36.4614263624,67.389438996
20130821,40.6407353524,11.6384577027,44.1137814857,15.94,83.4124241285,98.2092151349,85.4923795444,2924.727,77.0913300121,36.3265267934,67.4477091551
20130822,41.0125985702,11.7145882519,44.7620802116,14.76,84.1550839497,98.1995744934,86.5229995045,2949.957,77.1687309458,36.4036122614,67.282610371
20130823,41.1789584308,11.819267757,45.243392902,13.98,84.5068701808,98.6334033617,86.6407846428,2962.059,77.3912586303,36.7023184499,67.8944470415
20130826,41.0517420668,11.8668493502,44.8308391673,14.99,84.2918897062,98.4116686068,86.5524457891,2950.132,77.5267102644,36.6637757159,68.1663744507
20130827,40.356945002,11.9715288553,43.7994548307,16.77,82.796798224,98.4020279653,84.6973298609,2903.288,77.7202125988,36.1434488069,66.9912595755
20130828,40.4743754919,11.8953983061,43.8878592024,16.49,83.0997252564,98.1899338519,84.7464070019,2911.827,77.5847609647,35.7580214669,66.5542333823
20130829,40.6015918558,11.952496218,44.2512993972,16.81,83.3244775707,98.228496418,85.2273629833,2917.964,77.6621618984,35.8543783019,66.6222152346
20130830,40.4156602469,11.9972229156,44.5754487602,17.01,82.8358855831,98.247777701,84.1182195977,2908.96,77.5557356145,35.7483857834,66.9427011096
20130903,40.5820201075,11.8825997668,44.948711663,16.61,83.2560746924,98.0115819838,84.1967430232,2921.23,77.3825510253,36.3361624769,67.3214571437
20130904,40.9147398287,11.8539439795,45.6166558048,15.88,83.9987345136,98.0695770027,84.903453853,2945.62,77.2855925601,36.1627201739,66.7678906323
20130905,40.9832409478,11.7106650434,46.0292095395,15.77,84.0964529111,97.6539460338,85.1782858423,2949.27,76.7523210019,36.3939765779,67.2631869846
20130906,41.0125985702,11.7488727597,46.6676855574,15.85,84.1648557894,97.8472627635,85.266624696,2949.8,77.0431963973,36.6541400324,67.6128079392
20130909,41.4627487812,11.7584246888,47.7874742658,15.63,85.1127242454,97.876260273,86.4641069353,2979.45,77.2371133276,36.9624819044,67.4865559279
20130910,41.775896754,11.7011131144,48.2393188323,14.53,85.7772093486,97.9729186379,87.2198949061,3001.36,77.0722839368,37.5213515473,68.399455087
20130911,41.903113118,11.7679766179,48.2000280005,13.82,86.0019616629,98.1565695311,87.318049188,3010.94,77.2855925601,37.5117158638,68.5354187916
20130912,41.7563250057,11.7584246888,47.7088926021,14.29,85.7381219896,98.4562104622,86.807646922,3001.62,77.2662008671,37.5888013318,68.8073462007
20130913,41.8737554956,11.787080476,47.9741057172,14.16,85.9140151051,98.5335371541,87.1708177651,3009.79,77.3922468718,37.5598942813,68.6325357234
20130916,42.0890447269,11.7488727597,48.4357729917,14.38,86.4123789325,98.9974973056,87.6125120337,3026.94,77.4892053369,38.1862137088,69.5065881099
20130917,42.3043339582,11.8157362632,48.4259502837,14.53,86.8716554009,99.3744649286,88.191622297,3039.75,77.5570762625,37.9356859378,69.3317776326
20130918,42.80341354,11.9303594121,50.3020875057,13.59,87.8879267352,100.3603802503,89.1339034033,3076.81,78.1776104394,38.0802211903,69.3609127121
20130919,42.7446982951,11.911255554,50.213683134,13.16,87.7511209786,100.2733877219,88.9866719805,3071.61,78.0903478208,39.0823322743,70.36121711
20130920,42.4472077209,11.9494632703,49.1233625495,13.12,87.1648105935,100.3603802503,88.5057159991,3049.47,78.0806519743,38.8028974528,70.14755986
20130923,42.2506018491,12.0067748447,49.2412350451,14.31,86.7729598194,100.5150336341,88.3584845762,3035.08,78.1388270533,38.6238719153,69.2520293103
20130924,42.1916200875,12.1022941354,48.9072629742,14.08,86.6354899272,100.7953428922,88.5449777119,3027.52,78.3036564441,38.5271187291,69.0566504718
20130925,42.1129777388,12.1309499227,48.5929363192,14.01,86.4783814789,100.9113329301,88.6235011374,3019.31,78.4684858348,38.4690668174,68.9296542268
20130926,42.2800927298,12.0640864191,48.7304542308,14.06,86.8122369315,100.9016670936,88.9768565523,3030.412,78.3521356766,38.6335472339,68.9101163429
20130927,42.1129777388,12.0736383482,48.2000280005,15.46,86.4685622009,100.9016670936,88.603870281,3018.236,78.3715273697,38.5464693663,68.5682033755
20130930,41.8967112798,12.0889214347,47.7874742658,16.6,86.0659718023,100.9983254585,88.5744239964,3000.179,78.4200066022,38.1981578962,67.98206686
20131001,42.2800927298,12.0697478876,48.671517983,15.54,86.8122369315,100.8291733199,89.6443056693,3024.38,78.3249873064,38.3336123568,68.1481388727
20131002,42.2407715555,12.0793346612,48.8090358945,16.6,86.6649477612,101.003601491,89.4283662491,3022.951,78.4124361199,38.3432876754,68.245828292
20131003,41.8573901055,12.0793346612,48.642049859,17.67,85.9285019101,100.9454587673,88.7118399911,2995.812,78.4513022593,38.4110149057,68.4705139563
20131004,42.1621292068,12.0697478876,49.1822987973,16.74,86.5569357031,100.8388637739,89.1731651161,3017.05,78.3638534458,38.227183852,68.1774456985
20131007,41.7787477568,12.0985082083,48.7599223547,19.41,85.7812127399,100.7904115042,88.1523605842,2991.385,78.4221526548,37.8595217446,67.9429910923
20131008,41.2282513157,12.1080949818,48.3768367439,20.34,84.6421764901,100.5578406094,86.9745092013,2955.411,78.3930030503,38.0240021611,68.0016047438
20131009,41.2085907285,12.040987567,48.8188586025,19.6,84.583260822,100.4900074318,86.6898617837,2957.399,78.3444203761,37.8111451515,67.4643129379
20131010,42.132638326,12.0601611141,49.8305975232,16.48,86.488200757,100.4124838002,88.603870281,3022.428,78.3638534458,38.1884825776,68.2165214662
20131011,42.4275471337,12.0601611141,50.0958106384,15.72,87.0969959939,100.1702224515,89.683567382,3041.426,78.3930030503,38.5464693663,68.8515026914
20131014,42.6044924183,12.0122272464,50.2824420898,16.07,87.4799478365,99.8698183792,90.0369227969,3053.835,78.2375384929,38.5754953222,68.8905784591
20131015,42.2899230234,12.0026404729,49.8404202312,18.66,86.8122369315,99.6953902081,89.3302119671,3032.273,78.2181054232,38.7496510573,69.3985634392
20131016,42.8797406388,12.1176817554,50.2431512579,14.71,88.0298274053,100.2380556292,90.351016499,3074.542,78.5484676076,38.7980276504,69.4864839165
20131017,43.1943100337,12.2039627172,50.508364373,13.48,88.6778997543,100.6256737871,91.1951433235,3095.42,78.820530583,39.185040395,69.7990900582
20131018,43.499049135,12.2423098114,50.6065914527,13.04,89.3063335473,100.7322687805,91.9705621505,3115.771,78.9079793965,39.5914037769,70.9420562634
20131021,43.4892188414,12.2135494908,50.5574779129,13.16,89.2572371572,100.6450546949,91.9607467224,3116.089,78.8108140482,39.6784816444,71.0299767408
20131022,43.715315594,12.3190039997,50.9798543555,13.33,89.767839614,101.1198869384,92.4318872755,3133.976,79.0634439539,39.9687412029,71.0690525085
20131023,43.5088794286,12.3573510939,49.8698883551,13.42,89.3456106594,101.5365764581,92.147239858,3119.197,79.1023100932,39.7268582375,71.0299767408
20131024,43.6759944196,12.3190039997,49.8600656471,13.2,89.6892853899,101.8757423462,92.5496724138,3129.409,79.1023100932,39.9106892912,71.1081282762
20131025,43.833279117,12.3381775468,50.0958106384,13.09,90.0133215644,101.9048137081,92.7263501213,3143.156,79.1897589067,39.8526373795,71.2058176954
20131028,43.8627699978,12.3094172262,50.2726193818,13.31,90.0820565105,102.0501705173,92.7263501213,3147.359,79.1217431629,39.7849101492,71.2937381728
20131029,44.0790364568,12.3285907732,50.3904918774,13.41,90.5337432992,102.1664559646,93.0502592516,3165.107,79.1800423719,39.8623126981,71.6747269079
20131030,43.8234488234,12.2806569055,50.1743923021,13.65,90.0035022864,102.1180036949,92.2159478553,3149.925,79.0925935584,39.9784165215,72.045946701
20131031,43.666164126,12.3362601921,49.7421931515,13.75,89.73838178,102.2245986883,92.0490855761,3138.09,79.0925935584,39.6591310072,71.528192779
20131101,43.7644670619,12.2304108457,49.6930796117,13.28,89.8562131161,101.8631447561,91.9901930069,3147.213,78.8798014455,39.3301701742,71.3816586501
20131104,43.9610729337,12.2304108457,49.9681154348,12.93,90.2686227928,101.9408732145,92.9030278287,3158.474,78.928492681,39.4075727232,71.7626473852
20131105,43.833279117,12.1149388314,49.0742490097,13.27,90.0035022864,101.7659841831,92.3729947064,3149.958,78.6947747507,39.1463391205,71.6161132563
20131106,43.9610729337,12.1149388314,49.2510577531,12.67,90.2391649587,101.8339965842,92.1865015708,3165.125,78.83111021,39.5430271838,71.9287193979
20131107,43.3515947311,12.1919201742,48.337545912,13.91,89.0412130409,102.0671819594,90.7043719139,3124.119,78.9869221635,39.3785467673,72.3390149588
20131108,43.9414123465,11.9609761457,48.2786096642,12.9,90.2293456807,101.3676258337,92.1177935734,3166.105,78.4707950676,38.7980276504,71.2546624051
20131111,43.9905638145,11.94173081,47.9642830092,12.53,90.2882613488,101.4647864067,92.2650249963,3168.406,78.402627338,39.1269884833,72.3585528427
20131112,43.9020911722,11.9513534778,47.6401336463,12.82,90.1507914566,101.3384776618,92.2453941399,3161.103,78.3636743496,39.059261253,72.2706323653
20131113,44.2953029158,11.9802214814,47.8071196817,12.52,90.9166951418,101.4356382348,93.1582289617,3187.641,78.5779157856,38.7690016945,71.8310299787
20131114,44.4919087875,12.0572028242,48.4652411156,12.37,91.3487433744,101.6105272662,93.4919535202,3203.65,78.8018954688,39.1753650764,72.7200036939
20131115,44.6885146593,12.07644816,49.3394621248,12.19,91.751333773,101.697971782,93.7864163659,3217.198,78.83111021,39.6301050513,73.2182197321
20131118,44.4624179068,12.1534295028,49.7520158595,13.1,91.3192855404,101.9700213864,93.2760141,3205.464,78.9771839164,39.9590658843,73.5308258737
20131119,44.3444543837,12.0860708278,49.4966254523,13.39,91.054165034,101.8242805269,92.7361655495,3199.51,78.8213719629,39.6204297327,73.1205303128
20131120,44.1969999799,11.94173081,48.8974402662,13.4,90.7694059715,101.6299593809,92.6478266957,3188.035,78.6071305269,39.688156963,73.2084507902
20131121,44.6098723106,11.9609761457,48.8876175583,12.66,91.5844060468,101.6202433235,93.688262084,3214.162,78.6071305269,39.4656246349,73.0228408936
20131122,44.8261387696,12.0475801564,49.1626533814,12.26,92.0360928355,101.6688236101,94.1692180654,3230.543,78.7824189746,39.5914037769,73.4526743383
20131125,44.7671570081,12.07644816,48.642049859,12.79,91.9379000553,101.7271199539,94.0906946398,3226.532,78.8408484571,39.6688063258,73.9606593184
